11446741.144705413,3454761.4770485316,467.591
11447915.015070545,3454764.2911015796,444.253
11447974.442689493,3454698.684288938,442.871
11447250.746757815,3454736.1269218978,477.496
11447914.156811958,3454749.7166918595,443.846
11447249.584699664,3454717.5992988846,477.468
11446740.00064221,3454743.0781453433,467.669
11447249.38749957,3454798.238833668,463.83
11447973.29542761,3454680.569163511,442.278
11446832.895056315,3454804.8152244375,459.445
11447248.843475148,3454783.586637115,464.244
